deal_id;type;content
*     5970;DIRS;  North      East     South      West
*     5970;BIDS;    1T        1C        2T      passe   
*     5970;RULE;    17       190       148              
*     5970;BIDS;  passe     passe   
*     5970;RULE;                    
*     5971;DEAL;T4-KT6-K982-K984, AKQJ6-7-AJ4-AT65, 953-AQ82-Q76-Q72, 872-J9543-T53-J3
*     5971;DIRS;  North      East     South      West
*     5971;BIDS;  passe       1P      passe     passe   
*     5971;RULE;              16                        
*     5971;BIDS;  passe   
*     5971;RULE;          
*     5972;DEAL;T-KJT73-K83-QT65, A973-Q5-JT542-94, K2-A984-A9-K8732, QJ8654-62-Q76-AJ
*     5972;DIRS;  North      East     South      West
*     5972;BIDS;  passe     passe       1T        1P    
*     5972;RULE;                        17       190    
*     5972;BIDS;  passe     passe     passe   
*     5972;RULE;                              
*     5973;DEAL;432-9-AK75-AKJ98, QJT8-QT542-63-63, 7-K8763-92-QT742, AK965-AJ-QJT84-5
*     5973;DIRS;  North      East     South      West
*     5973;BIDS;    1T      passe       1C        1P    
*     5973;RULE;    17                  62       201    
*     5973;BIDS;  passe     passe     passe   
*     5973;RULE;                              
*     5974;DEAL;Q7642-K98-954-K2, 3-AJT4-KQ832-J73, AJ8-Q63-AJT-T854, KT95-752-76-AQ96
*     5974;DIRS;  North      East     South      West
*     5974;BIDS;  passe     passe       1T      passe   
*     5974;RULE;                        17              
*     5974;BIDS;    1P      passe      1SA      passe   
*     5974;RULE;    56                 491              
*     5974;BIDS;  passe     passe   
*     5974;RULE;                    
*     5975;DEAL;QJ64-QJ76-QJT2-6, AK98-AK95-65-AK8, T732-T-4-JT97542, 5-8432-AK9873-Q3
*     5975;DIRS;  North      East     South      West
*     5975;BIDS;  passe      2SA      passe     passe   
*     5975;RULE;              9                         
*     5975;BIDS;  passe   
*     5975;RULE;          
*     5976;DEAL;Q764-QT8-A6-KQ82, 832-AJ7542-KT4-A, J5-K93-QJ93-J543, AKT9-6-8752-T976
*     5976;DIRS;  North      East     South      West
*     5976;BIDS;    1T        1C       1SA      passe   
*     5976;RULE;    17       190       145              
*     5976;BIDS;  passe     passe   
*     5976;RULE;                    
*     5977;DEAL;K4-A875-J75-KQJ8, A853-Q42-K83-743, QJT762-KJ-A942-T, 9-T963-QT6-A9652
*     5977;DIRS;  North      East     South      West
*     5977;BIDS;    1T      passe       1P      passe   
*     5977;RULE;    17                  62              
*     5977;BIDS;   1SA      passe     passe     passe   
*     5977;RULE;   490                                  
*     5978;DEAL;K54-96-Q532-AQJ8, 8-AK753-KJ84-K74, JT762-QT8-A7-T93, AQ93-J42-T96-652
*     5978;DIRS;  North      East     South      West
*     5978;BIDS;    1K        1C        1P      passe   
*     5978;RULE;    17       190       136              
*     5978;BIDS;   1SA      passe     passe     passe   
*     5978;RULE;   571                                  
*     5979;DEAL;654-A64-T2-KT764, A97-KQJT8-AKJ-52, JT2-972-Q983-QJ8, KQ83-53-7654-A93
*     5979;DIRS;  North      East     South      West
*     5979;BIDS;  passe       1C      passe       1P    
*     5979;RULE;              16                  49    
*     5979;BIDS;  passe      2SA      passe     passe   
*     5979;RULE;             495                        
*     5979;BIDS;  passe   
*     5979;RULE;          
*     5980;DEAL;KT65-Q954-QT4-94, Q-A876-A865-Q752, 8732-JT-K972-KJT, AJ94-K32-J3-A863
*     5980;DIRS;  North      East     South      West
*     5980;BIDS;  passe       1K      passe       1P    
*     5980;RULE;              17                  61    
*     5980;BIDS;  passe     passe     passe   
*     5980;RULE;                              
*     5981;DEAL;Q5-J652-Q8-JT874, KJ7-874-J9763-Q5, 92-QT9-KT54-A632, AT8643-AK3-A2-K9
*     5981;DIRS;  North      East     South      West
*     5981;BIDS;  passe     passe     passe       1P    
*     5981;RULE;                                  16    
*     5981;BIDS;  passe       2P      passe      2SA    
*     5981;RULE;              36                 401    
*     5981;BIDS;  passe     passe     passe   
*     5981;RULE;                              
*     5982;DEAL;K63-AT84-A6-K872, QJT84-Q93-QJ7-J4, 752-J2-T94-AT653, A9-K765-K8532-Q9
*     5982;DIRS;  North      East     South      West
*     5982;BIDS;    1T        1P      passe     passe   
*     5982;RULE;    17       190                        
*     5982;BIDS;  passe   
*     5982;RULE;          
*     5983;DEAL;T8754-74-97-AQ65, AK-T86-AKJT8-J72, J963-A32-Q5-T983, Q2-KQJ95-6432-K4
*     5983;DIRS;  North      East     South      West
*     5983;BIDS;  passe      1SA      passe       2K    
*     5983;RULE;              14                 287    
*     5983;BIDS;  passe       2C      passe      3SA    
*     5983;RULE;             349                 381    
*     5983;BIDS;  passe     passe     passe   
*     5983;RULE;                              
*     5984;DEAL;QT3-Q97-AT92-A42, A2-A6543-KJ64-JT, KJ975-JT8-Q8-Q83, 864-K2-753-K9765
*     5984;DIRS;  North      East     South      West
*     5984;BIDS;    1K        1C        1P      passe   
*     5984;RULE;    17       190       136              
*     5984;BIDS;   1SA      passe     passe     passe   
*     5984;RULE;   571                                  
*     5985;DEAL;KT63-93-KT5-A532, AQJ9754-A-93-JT7, KJT854-764-Q864, 82-Q762-AQJ82-K9
*     5985;DIRS;  North      East     South      West
*     5985;BIDS;  passe       1P      passe       2K    
*     5985;RULE;              16                  48    
*     5985;BIDS;  passe       2P      passe     passe   
*     5985;RULE;             555                        
*     5985;BIDS;  passe   
*     5985;RULE;          
*     5986;DEAL;QT843-T92-AQ3-AK, AJ7-765-JT87-Q85, 65-KQJ84-K952-J6, K92-A3-64-T97432
*     5986;DIRS;  North      East     South      West
*     5986;BIDS;   1SA      passe       2K      passe   
*     5986;RULE;    10                 287              
*     5986;BIDS;    2C      passe      3SA      passe   
*     5986;RULE;   349                 381              
*     5986;BIDS;  passe     passe   
*     5986;RULE;                    
*     5987;DEAL;J73-A7-JT984-QJ9, A964-64-Q3-KT643, T8-QT832-A75-A85, KQ52-KJ95-K62-72
*     5987;DIRS;  North      East     South      West
*     5987;BIDS;  passe     passe       1C      passe   
*     5987;RULE;                        19              
*     5987;BIDS;   1SA      passe     passe     passe   
*     5987;RULE;    35                                  
*     5988;DEAL;QJ95-65-K65-J752, AK62-J7-432-9863, T83-KT832-AT8-K4, 74-AQ94-QJ97-AQT
*     5988;DIRS;  North      East     South      West
*     5988;BIDS;  passe     passe       1C      passe   
*     5988;RULE;                        19              
*     5988;BIDS;   1SA      passe     passe     passe   
*     5988;RULE;    35                                  
*     5989;DEAL;KJ63-AKT63-AQ-K2, 9-852-K854-QT876, Q42-J97-JT92-AJ4, AT875-Q4-763-953
*     5989;DIRS;  North      East     South      West
*     5989;BIDS;    2T      passe     passe     passe   
*     5989;RULE;    6                                   
*     5990;DEAL;KJ953-964-K6-986, AT7-Q8-9542-AT54, KT7-AQJT3-QJ732, Q8642-AJ532-87-K
*     5990;DIRS;  North      East     South      West
*     5990;BIDS;  passe     passe       1K        1P    
*     5990;RULE;                        17       190    
*     5990;BIDS;  passe     passe     passe   
*     5990;RULE;                              
*     5991;DEAL;K964-9-875-AQT83, 32-KQ75-AK43-K42, J875-JT3-J962-95, AQT-A8642-QT-J76
*     5991;DIRS;  North      East     South      West
*     5991;BIDS;  passe      1SA      passe      3SA    
*     5991;RULE;              10                 276    
*     5991;BIDS;  passe     passe     passe   
*     5991;RULE;                              
*     5992;DEAL;AKQ964-86-8752-6, JT875-Q97-4-AK87, 2-AT32-AQ963-932, 3-KJ54-KJT-QJT54
*     5992;DIRS;  North      East     South      West
*     5992;BIDS;  passe     passe     passe     passe   
*     5992;RULE;                                        
*     5993;DEAL;T975-JT32-AQ53-J, J863-5-J76-T9876, 4-AK97-K82-AKQ43, AKQ2-Q864-T94-52
*     5993;DIRS;  North      East     South      West
*     5993;BIDS;  passe     passe       1T      passe   
*     5993;RULE;                        17              
*     5993;BIDS;    1C      passe       3P      passe   
*     5993;RULE;    54                 445              
*     5993;BIDS;    4P      passe     passe     passe   
*     5993;RULE;   767                                  
*     5994;DEAL;7643-AKJ4-K983-J, T-QT32-A64-AQT72, KJ9852-9876-K84, AQ-5-QJT752-9653
*     5994;DIRS;  North      East     South      West
*     5994;BIDS;    1K      passe       1P      passe   
*     5994;RULE;    17                  62              
*     5994;BIDS;    2P      passe     passe     passe   
*     5994;RULE;   435                                  
*     5995;DEAL;A74-Q-976432-J86, J63-K7653-Q5-A52, KT982-T84-JT-KQ7, Q5-AJ92-AK8-T943
*     5995;DIRS;  North      East     South      West
*     5995;BIDS;  passe     passe       1P      passe   
*     5995;RULE;                        19              
*     5995;BIDS;    2P      passe     passe     passe   
*     5995;RULE;    36                                  
*     5996;DEAL;6-AT42-A953-K843, QT5-J9-KQ74-AJ52, A9742-KQ85-T-Q96, KJ83-763-J862-T7
*     5996;DIRS;  North      East     South      West
*     5996;BIDS;  passe       1K        1P      passe   
*     5996;RULE;              17       190              
*     5996;BIDS;  passe     passe   
*     5996;RULE;                    
*     5997;DEAL;AK-J32-J6-AJ7643, 763-AT75-A9854-9, QT-KQ864-QT72-T5, J98542-9-K3-KQ82
*     5997;DIRS;  North      East     South      West
*     5997;BIDS;    1T        1K        1C      passe   
*     5997;RULE;    17       190       136              
*     5997;BIDS;   1SA      passe     passe     passe   
*     5997;RULE;   571                                  
*     5998;DEAL;Q98653-AKQT73-2, AT832-A4-J985-Q7, Q76-JT7-6-T98654, KJ954-K2-42-AKJ3
*     5998;DIRS;  North      East     South      West
*     5998;BIDS;  passe     passe     passe       1P    
*     5998;RULE;                                  16    
*     5998;BIDS;    2C        3C      passe     passe   
*     5998;RULE;   191       131                        
*     5998;BIDS;  passe   
*     5998;RULE;          
*     5999;DEAL;J2-J8-Q9542-A965, A987-AK-J87-KJ32, Q5-QT9632-K6-T87, KT643-754-AT3-Q4
*     5999;DIRS;  North      East     South      West
*     5999;BIDS;  passe      1SA      passe      3SA    
*     5999;RULE;              10                 276    
*     5999;BIDS;  passe     passe     passe   
*     5999;RULE;                              
*     6000;DEAL;T42-Q96-AKJ95-42, KQ876-K-76-AKJ53, AJ95-J752-T82-Q9, 3-AT843-Q43-T876
*     6000;DIRS;  North      East     South      West
*     6000;BIDS;  passe       1P      passe      1SA    
*     6000;RULE;              16                  50    
*     6000;BIDS;  passe       2T      passe     passe   
*     6000;RULE;             518                        
*     6000;BIDS;  passe   
*     6000;RULE;          
*     6001;DEAL;AKJ92-JT43-T93-3, T5-A2-A8-AQJ8752, Q63-Q975-J652-94, 874-K86-KQ74-KT6
*     6001;DIRS;  North      East     South      West
*     6001;BIDS;  passe       1T      passe      2SA    
*     6001;RULE;              17                  72    
*     6001;BIDS;  passe     passe     passe   
*     6001;RULE;                              
*     6002;DEAL;Q9876-K85-J6-AKQ, AK42-QJ-KQ932-J9, T53-A9-854-T8765, J-T76432-AT7-432
*     6002;DIRS;  North      East     South      West
*     6002;BIDS;   1SA      passe     passe     passe   
*     6002;RULE;    10                                  
*     6003;DEAL;K74-QJ98-83-AQ83, JT96532-64-JT-T5, AQ-KT5-765-KJ964, 8-A732-AKQ942-72
*     6003;DIRS;  North      East     South      West
*     6003;BIDS;    1T      passe      3SA      passe   
*     6003;RULE;    17                  73              
*     6003;BIDS;  passe     passe   
*     6003;RULE;                    
*     6004;DEAL;852-9763-JT42-85, T9743-KJT542-8-2, Q6-Q8-A73-AKQJ97, AKJ-A-KQ965-T643
*     6004;DIRS;  North      East     South      West
*     6004;BIDS;  passe     passe       1T        1K    
*     6004;RULE;                        17       190    
*     6004;BIDS;  passe     passe     passe   
*     6004;RULE;                              
*     6005;DEAL;9-9852-AQ6-KJ752, QT6432-T76-83-83, AKJ-KQJ4-J752-QT, 875-A3-KT94-A964
*     6005;DIRS;  North      East     South      West
*     6005;BIDS;  passe     passe      1SA      passe   
*     6005;RULE;                        10              
*     6005;BIDS;    2T      passe       2C      passe   
*     6005;RULE;   272                 303              
*     6005;BIDS;    4C      passe     passe     passe   
*     6005;RULE;   316                                  
*     6006;DEAL;AJ74-A3-AJ62-642, 65-K986-K-QJT753, QT3-QJ754-T874-K, K982-T2-Q953-A98
*     6006;DIRS;  North      East     South      West
*     6006;BIDS;    1K        2T        2K      passe   
*     6006;RULE;    17       191       160              
*     6006;BIDS;  passe     passe   
*     6006;RULE;                    
*     6007;DEAL;J5-J765-J95-AK65, KQ32-98-AT763-98, A9864-QT4-84-Q74, T7-AK32-KQ2-JT32
*     6007;DIRS;  North      East     South      West
*     6007;BIDS;  passe     passe       1P      passe   
*     6007;RULE;                        19              
*     6007;BIDS;   1SA      passe     passe     passe   
*     6007;RULE;    35                                  
